,0,1,2,3,4
248,0,2.6694,3.9316,3.2817,3.375
249,1,4.8032,3.1359,2.8078,5.1237
250,1,5.2571,2.0112,2.704,5.4979
251,1,5.7262,3.3816,2.152,5.1013
252,1,3.3404,1.0406,2.294,3.9251
253,1,6.193,2.3362,2.9162,6.8112
254,0,1.6067,3.8819,2.5064,2.5175
255,0,3.4878,6.7762,4.0818,6.1107
256,0,1.1724,5.2072,0.93892,5.2217
257,0,0.91559,5.3036,1.6934,4.7628
258,0,2.517,5.2669,2.1758,3.4364
259,1,3.4512,1.9405,2.3062,3.2261
260,1,3.3578,1.4488,1.8082,3.1381
261,0,2.6924,3.3549,2.7872,3.0912
262,0,1.277,-0.1055,0.15726,0.17562
263,0,3.1555,3.9324,3.2984,4.33
264,1,8.6231,2.9406,1.9216,8.7924
265,0,3.832,2.2232,2.5211,3.0397
266,0,4.7487,7.0041,4.0556,8.0642
267,0,2.3735,5.9929,3.7076,4.0798
268,0,1.494,2.0791,2.3024,2.7049
269,1,12.141,2.7603,2.5612,11.988
270,0,1.6276,4.0322,2.7562,4.8336
271,0,2.5069,1.9794,2.8017,3.0374
272,0,4.3163,1.7798,3.2187,3.235
273,1,5.3345,2.9883,3.7141,4.5526
274,1,5.1949,4.3784,3.6678,5.1258
275,1,2.434,2.8018,1.5167,3.6337
276,0,3.8692,3.5288,2.5779,2.5911
277,0,2.7839,2.8592,2.4507,3.1563
278,0,0.63457,3.1806,2.1122,3.326
279,1,4.0691,3.1101,2.7447,3.9124
280,1,1.4722,1.4434,1.7118,2.763
281,1,6.925,1.8075,2.3936,6.978
282,0,2.0438,3.1804,2.9904,4.7999
283,1,10.664,2.0674,3.7887,11.57
284,1,8.3534,1.1945,2.5127,9.5967
285,0,2.654,2.3235,2.1679,2.2082
286,0,1.8656,3.0268,2.7324,3.0192
287,0,1.8369,5.1683,2.8487,5.6911
288,0,0.92471,0.96546,1.8583,1.8738
289,1,8.7612,2.3216,2.311,7.7792
290,0,1.6822,4.3008,2.586,2.5972
291,0,2.2568,5.6232,2.8345,4.4648
292,0,0.38589,3.1107,2.79,2.8202
293,1,9.536,3.5154,3.2839,8.0429
294,0,3.8222,8.205,3.0086,8.6087
295,0,1.2896,3.4117,2.5158,3.3439
296,1,5.7812,2.0921,3.6771,5.955
297,0,3.6232,3.9037,2.5314,2.8221
298,0,-0.17608,0.44943,0.29512,0.50137
299,1,4.0372,3.4709,3.5861,5.9817
300,1,7.8288,4.5075,2.9701,6.5974
301,0,2.4064,2.8415,1.9266,2.281
302,0,2.8448,3.1421,3.0017,4.034
303,0,2.2555,7.728,3.6244,6.7752
304,0,2.5922,3.2721,2.4427,2.4526
305,0,4.6501,4.7813,3.8628,5.1246
306,0,3.5647,3.1194,2.0346,4.3379
307,0,2.9556,2.081,2.3819,2.6549
308,1,7.5336,2.1796,2.3086,8.0928
309,0,1.519,4.1815,2.223,3.4153
310,1,1.8236,1.9012,2.2974,2.498
311,0,0.88918,3.1857,2.8091,3.8177
312,0,1.6225,3.7073,2.4981,5.1779
313,0,2.1638,3.9214,3.205,3.2275
314,1,2.8638,2.1353,4.2504,5.2773
315,0,3.3596,4.9506,3.7254,5.5174
316,0,4.7388,8.7671,2.3393,7.1527
317,0,1.5495,2.776,2.6272,2.754
318,1,2.5788,2.5745,2.4333,2.4509
319,0,2.2181,4.658,2.7534,4.323
320,1,2.5083,1.9797,2.4088,4.3596
321,0,1.7227,2.6572,1.9345,2.0384
322,1,4.6107,3.4403,3.3873,3.8835
323,1,17.383,2.4959,3.2643,16.96
324,0,3.8597,8.9823,2.8236,7.8945
325,0,4.627,4.342,2.3284,3.6367
326,0,3.4755,1.8694,2.0757,2.0893
327,1,4.9246,2.5423,3.2745,3.9718
328,0,4.3904,5.4914,3.8966,5.5184
329,1,2.8016,2.2645,1.8203,2.2171
330,1,3.8764,2.4418,1.9892,4.1674
331,0,1.5073,4.6938,2.4446,6.1788
332,0,4.729,11.156,3.5319,10.943
333,1,2.2178,2.7992,2.1889,2.2518
334,1,6.2866,4.1202,3.4851,7.0407
335,1,14.996,1.3267,2.2289,13.564
336,0,3.8688,5.58,3.2641,4.8314
337,0,2.5271,2.4345,2.6363,2.648
338,1,11.573,2.7008,3.195,11.17
339,0,1.4203,5.7464,2.2362,4.2725
340,0,2.3553,4.9451,1.5527,3.863
341,0,3.6927,3.4848,3.5344,4.3987
342,0,2.8237,9.1577,2.5166,8.7823
343,0,4.244,2.9121,2.8906,3.9402
344,0,2.1783,2.3984,2.5031,3.2341
345,1,10.009,3.915,3.3432,11.374
346,1,2.8932,2.8948,3.0456,3.4311
347,1,6.5087,2.4254,2.2445,8.1746
348,1,13.492,2.0867,2.5984,13.983
349,0,0.78509,4.0533,1.6503,2.7577
350,1,3.5498,3.2115,2.4753,3.689
351,1,2.2238,1.9253,2.1471,2.5006
352,0,2.2216,4.5771,1.5952,1.9007
353,1,4.5521,3.8717,2.607,6.029
354,1,11.517,1.4921,2.5212,12.388
355,1,9.8981,1.7102,2.6537,9.5632
356,0,0.67591,3.7881,2.2902,3.3702
357,0,3.4044,10.397,3.2668,10.219
358,1,9.5412,2.7207,3.3516,9.6899
359,1,3.987,2.361,3.1234,4.1205
360,0,4.6985,3.062,3.0127,3.0372
361,1,5.0037,2.0382,2.6087,4.8572
362,1,3.1189,2.5599,2.3821,3.9328
363,1,1.7583,2.4129,2.2691,2.4453
364,1,3.4999,1.7517,2.6459,3.9871
365,1,5.8254,3.0484,2.3969,3.8289
366,1,3.8319,3.9713,3.0725,4.3126
367,1,1.3624,3.4156,2.3135,2.7555
368,0,3.9183,8.022,3.2359,6.0073
369,0,1.8501,4.4824,1.8862,6.7193
370,1,3.7202,3.4455,2.5939,3.2416
371,0,2.2621,5.1785,3.7591,5.4807
372,0,2.298,4.2863,1.7126,4.4221
373,1,7.4286,1.7779,2.7337,8.1816
374,1,2.5047,1.1238,0.91438,1.5624
375,1,6.0599,2.8995,1.8407,4.2804
376,0,2.9298,3.8574,2.8872,3.2384
377,1,2.1948,3.2804,2.8669,2.9106
378,1,5.5813,2.702,2.7863,5.0923
379,0,1.5409,5.1792,2.2259,4.317
380,1,4.0068,3.4189,2.0095,2.8
381,0,0.45794,5.1012,1.2962,3.3521
382,0,1.4022,1.8811,2.0273,2.5137
383,1,3.5846,1.3677,3.2997,4.1522
384,1,4.5631,3.1483,3.1321,6.0032
385,0,1.9711,6.7466,3.5266,8.4861
386,0,4.2087,5.4138,3.3608,4.2598
387,0,1.6306,2.9154,2.1722,2.2733
388,0,2.8564,7.6921,3.7283,5.9572
389,1,4.7233,2.178,3.0078,5.3058
390,1,5.2863,2.0028,2.3267,4.6843
391,1,5.1908,2.2638,2.149,4.2578
392,0,2.5707,5.258,2.7205,5.3145
393,0,3.5454,4.6321,1.8962,3.0366
394,1,5.7798,2.9977,2.3744,7.5103
395,1,4.3868,3.1435,2.9378,3.4798
396,1,4.895,2.6821,3.2853,4.4379
397,1,13.765,3.0861,2.1356,13.303
398,1,2.2627,0.11527,1.9861,3.7431
399,0,3.6516,4.3577,3.6528,4.927
400,1,13.614,4.853,3.435,11.463
401,1,1.4719,0.33654,0.33188,0.51199
402,0,1.7036,5.3653,2.6513,5.9388
403,0,3.1012,0.87318,2.3891,2.5108
404,1,7.3974,3.7978,3.3355,4.785
405,0,3.2358,3.6388,2.7916,3.6552
406,0,2.3228,4.65,3.3355,3.5407
407,0,1.201,3.292,1.4655,2.6872
408,1,3.5853,1.2282,2.9692,3.3267
409,1,11.818,5.866,4.611,12.207
410,1,1.066,-0.61681,0.31884,0.3572
411,0,4.8797,3.6274,3.6235,3.8293
412,1,6.6119,1.6793,3.9698,6.1547
413,1,8.5705,4.1134,3.1101,8.1262
414,1,9.6851,4.4677,3.2532,9.3243
415,0,3.844,6.0956,4.038,7.5899
416,0,4.5428,2.3009,3.3362,3.518
417,1,2.6479,2.0342,1.7992,1.9989
418,1,4.6555,3.6928,2.7766,5.0673
419,1,2.463,2.5168,2.5977,2.9835
420,1,12.256,1.6589,2.7117,11.262
421,1,4.4601,2.8958,3.3056,3.3893
422,0,2.1184,3.0383,3.0362,4.6176
423,0,4.1408,8.537,3.8909,8.6367
424,0,3.7189,4.597,4.0844,4.3412
425,0,1.6876,4.063,2.2567,4.6394
426,0,4.329,4.8708,3.6602,4.7428
427,1,9.4672,4.8936,3.5963,9.6276
428,0,1.3498,5.4279,2.877,3.8202
429,1,10.371,2.2537,2.6736,10.365
430,1,5.0935,3.5498,3.2374,3.721
431,0,1.8368,2.8531,3.7824,3.8757
432,0,5.194,10.747,3.0892,12.082
433,0,3.4565,-0.2524,2.6687,3.2876
434,0,2.1047,3.5375,2.7152,3.6926
435,0,4.0264,2.9298,3.4147,3.427
436,1,9.5042,4.8676,2.9168,8.9489
437,0,2.2473,0.87796,0.32825,0.33885
438,0,1.0634,1.517,2.2386,2.4639
439,1,15.101,1.6532,2.1119,16.557
440,1,3.6835,1.7316,2.3439,3.2772
441,1,0.3662,2.526,1.6296,1.6465
442,1,11.964,3.6459,3.712,11.703
443,0,2.5988,8.7194,3.4471,6.6908
444,0,4.0346,4.4731,3.5799,5.4735
445,0,3.1282,5.9861,2.4074,5.2674
446,0,2.7287,5.7231,2.7151,3.2508
447,1,4.5823,3.032,2.1773,4.801
448,1,4.8403,3.1736,3.1531,4.999
449,1,10.144,3.5867,2.4672,10.608
450,1,6.5829,1.4485,1.7684,6.0802
451,1,9.5518,0.32755,2.5621,8.5443
452,1,3.9053,1.9441,1.8107,1.9227
453,0,4.1472,5.0761,3.9903,5.3129
454,0,5.9599,7.4416,4.3944,6.3133
455,0,3.8106,13.591,3.6967,14.356
456,0,3.9518,5.1728,4.1776,4.4763
457,1,10.636,4.1988,3.3143,10.646
458,1,0.12711,1.891,0.52921,0.54991
459,1,4.2444,1.5833,2.577,3.6083
460,0,1.9704,1.6404,1.8183,3.2003
461,0,2.5229,1.4197,3.1822,3.4013
462,0,1.3231,4.1872,2.7117,4.2804
463,0,2.3027,14.879,2.1224,14.152
464,0,3.3478,1.9067,2.6678,2.6796
465,1,5.5083,4.9925,3.0502,6.0016
466,0,2.5397,11.05,3.1805,9.1172
467,1,4.2614,1.6034,1.5798,2.9423
468,0,3.1607,4.6163,2.4214,4.2625
469,1,5.8613,3.0899,2.669,5.6865
470,0,1.7711,14.512,2.7584,15.542
471,0,3.9641,3.3102,2.4398,3.0906
472,0,6.1063,13.698,3.7243,13.771
473,0,1.0513,1.0114,1.9585,2.1076
474,0,3.2779,3.1663,2.2584,3.4247
475,1,1.856,2.7973,1.8964,2.1694
476,0,3.1674,4.5784,2.9332,6.5
477,1,6.2296,3.3636,3.8533,6.1989
478,1,4.2944,4.5364,2.5998,5.7437
479,0,3.5681,5.4526,2.7397,5.313
480,1,0.70445,3.6263,1.9761,2.3494
481,0,2.1844,3.8233,2.8113,3.7172
482,0,1.2085,3.5747,2.4349,2.6879
483,0,2.3209,6.2136,2.5754,5.9774
484,0,2.8002,5.0208,2.1104,4.5219
485,0,0.3222,2.4596,2.1814,2.9826
486,0,4.2622,5.6495,2.7394,6.3338
487,1,9.1749,2.9365,3.3299,8.9934
488,1,5.604,3.9198,3.8403,4.4215
489,1,5.3084,1.5626,2.521,4.9547
490,1,7.0463,3.0336,2.3402,8.6587
491,1,3.5877,1.8482,2.7032,3.8755
492,0,2.6198,2.8167,1.8885,1.9249
493,0,1.4811,4.1446,1.8549,1.8666
494,0,2.8637,1.3564,1.4435,1.4565
495,0,4.7237,2.5831,3.2985,3.3293
496,0,1.9968,5.6414,1.9511,5.1011
497,0,3.6947,11.336,3.517,11.312
498,1,13.52,2.0804,2.8494,16.184
499,0,3.873,4.1603,3.3043,3.9192
500,1,11.916,2.3577,3.1193,11.83
501,1,4.2075,4.0623,4.053,4.2477
502,1,9.9291,1.9299,1.7218,8.5475
503,1,11.121,2.5194,2.4241,9.2237
504,0,2.2504,5.3858,2.4246,7.5095
505,1,3.566,1.1796,2.7017,4.7493
506,0,2.1131,5.9571,2.301,3.1894
507,1,11.9,2.8663,2.9412,10.975
508,0,2.1083,6.3466,2.5405,6.4407
509,1,3.6792,4.5459,4.3634,4.4047
510,1,3.2456,1.247,2.4704,2.8837
511,0,3.9138,4.7882,2.4378,5.0204
512,0,5.7742,4.0646,4.1827,5.3138
513,0,1.772,1.0484,1.799,2.2913
514,0,1.2275,12.958,2.9466,13.735
515,1,3.931,2.9264,2.885,3.0196
516,0,1.6879,3.4145,2.6853,2.8871
517,0,0.54738,7.857,2.2476,10.107
518,0,1.6777,6.9384,2.0759,6.7575
519,0,2.1094,5.9493,2.3258,5.7883
520,0,2.5031,5.0478,2.4926,5.0374
521,0,3.0451,2.9771,2.0424,2.8491
522,0,4.3018,6.9325,3.7188,6.6166
523,0,3.4944,1.4352,2.4467,2.5292
524,1,5.6342,2.2023,2.3868,7.2772
525,0,4.1518,4.7006,2.5579,3.4142
526,1,9.8649,3.0512,3.052,9.9259
527,1,6.3495,0.81537,2.9448,6.5782
528,0,3.737,5.8944,2.8482,4.1653
529,1,6.576,1.5377,3.0666,6.362
530,1,2.9367,3.1156,3.0367,3.0468
531,1,10.121,2.6841,3.4689,11.039
532,0,0.75883,3.6217,2.4936,3.2253
533,0,4.6891,5.6976,3.5674,7.0356
534,0,3.4241,5.1406,3.0902,6.7341
535,1,5.9222,2.0437,2.4834,6.2789
536,1,2.0607,3.8873,3.2816,3.7872
537,0,3.5949,4.5328,2.9451,2.9611
538,1,13.643,4.7307,4.0294,14.264
539,0,3.2856,3.3565,3.7494,3.9725
540,1,10.416,0.14641,2.5959,11.124
541,0,2.9338,1.3287,2.0645,2.3653
542,1,7.6176,1.8387,2.6751,8.054
543,1,2.4369,3.7508,3.3356,4.0165
544,0,4.566,3.3991,4.1562,4.5101
545,0,2.4516,3.7671,2.4859,3.1225
546,1,2.1246,0.92523,0.92659,1.5361
547,0,2.3494,2.9825,2.0761,3.0516
548,1,13.952,4.3396,2.717,13.011
549,0,3.4753,5.6146,3.2916,5.2789
550,0,3.4296,5.1907,2.8586,5.5649
551,0,1.0954,4.4769,2.3554,4.1322
552,1,4.3034,2.1981,2.5936,2.9291
553,0,1.866,1.2933,1.8357,1.8478
554,1,8.0269,1.9544,1.6051,6.5905
555,0,2.0737,2.9118,2.1719,2.5751
556,0,3.7476,7.6703,3.4854,6.7563
557,1,2.9744,0.94462,2.3543,3.2266
558,0,1.7309,3.8569,2.1834,2.5631
559,0,1.9797,4.4273,2.7263,3.2963
560,0,1.013,4.8078,2.0366,3.0268
561,1,6.4562,0.71217,2.0536,6.2648
562,0,1.4997,5.5226,3.4673,4.4003
563,0,2.9671,9.2586,3.5175,8.9583
564,0,4.1084,8.7828,4.5928,7.4366
565,1,2.9293,2.3794,3.1081,3.2103
566,0,2.0805,5.838,3.6758,3.7393
567,0,3.5245,2.5352,1.6354,2.1319
568,0,1.7212,4.6,2.5961,4.967
569,1,17.619,2.9687,3.3689,15.822
570,1,8.8879,4.6049,3.3629,9.9461
571,0,1.8439,4.5881,2.334,2.8073
572,0,1.3225,10.185,3.6638,10.368
573,1,10.085,4.9667,3.2386,10.388
574,0,3.2336,3.7313,2.9539,2.9652
575,1,2.857,2.7806,3.1054,3.1165
576,0,2.1225,2.7014,2.5467,2.5913
577,0,2.7723,8.3259,2.5048,8.6366
578,1,4.6658,1.4976,2.4272,4.2706
579,0,3.7138,11.73,3.8381,11.084
580,0,3.8628,6.8507,3.8979,4.6055
581,0,2.5046,3.6866,2.5044,2.5225
582,0,2.8472,4.627,3.1828,3.8863
583,1,13.963,2.0798,2.6967,14.021
584,1,2.6684,2.4843,3.3155,3.3275
585,0,1.5195,4.439,2.9611,4.8902
586,1,2.1929,0.88438,0.99069,1.5942
587,0,3.8802,10.543,3.7056,9.749
588,1,3.0053,4.9507,2.9346,4.0231
589,0,3.6208,5.1181,3.4559,4.6202
590,0,2.3829,2.6581,1.6161,2.0144
591,1,1.7374,2.9383,2.6232,3.0305
592,0,3.7991,11.38,3.3863,10.964
593,1,2.7492,1.9218,3.2098,4.2896
594,1,5.7078,4.1491,3.0738,4.8398
595,1,8.8904,3.1994,2.7254,8.3982
